Germany,2017,TV-MA,Movie
United Kingdom,2017,R,Movie
United States,2020,TV-MA,Movie
United Kingdom,2015,TV-MA,TV Show
United States,2017,TV-14,Movie
Canada,2017,TV-14,Movie
United States,2017,TV-MA,TV Show
,2016,TV-Y,TV Show
Hong Kong,2009,TV-14,Movie
Hong Kong,1990,TV-14,Movie
Germany,2015,NR,Movie
India,2015,TV-14,Movie
Mexico,2019,TV-G,Movie
,2015,TV-MA,TV Show
Mexico,2015,TV-MA,Movie
,2017,TV-14,Movie
Colombia,2012,TV-14,TV Show
United States,2019,TV-PG,Movie
,2019,TV-MA,TV Show
"United States, Australia, Samoa, United Kingdom",2017,TV-14,Movie
Canada,2016,TV-G,TV Show
France,2020,TV-MA,Movie
Canada,2015,TV-14,TV Show
United States,2020,R,Movie
Nigeria,2017,TV-PG,Movie
United States,2019,TV-PG,TV Show
Japan,2018,TV-14,TV Show
,2018,TV-14,Movie
United States,2017,,Movie
United States,2010,,Movie
United States,2015,,Movie
United States,2018,TV-MA,TV Show
Taiwan,2016,TV-14,TV Show
Sweden,2020,TV-MA,TV Show
Turkey,2020,TV-MA,TV Show
India,2020,TV-MA,Movie
South Korea,2019,TV-MA,TV Show
Japan,2018,TV-MA,TV Show
Japan,2017,TV-PG,TV Show
India,2017,TV-MA,Movie
Taiwan,2013,TV-14,TV Show
United States,2016,R,Movie
Taiwan,2014,TV-14,TV Show
Taiwan,2015,TV-MA,TV Show
United States,2019,TV-MA,Movie
Taiwan,2013,TV-MA,TV Show
Indonesia,2018,TV-14,Movie
Indonesia,2019,TV-14,Movie
South Korea,2013,TV-14,TV Show
Hong Kong,2010,TV-MA,Movie
Romania,2015,TV-MA,Movie
United States,2019,TV-MA,Movie
United Kingdom,2010,TV-14,TV Show
Nigeria,2019,TV-14,Movie
"Canada, South Africa",2018,PG-13,Movie
United States,1997,R,Movie
Indonesia,2020,TV-14,Movie
Turkey,2015,TV-PG,TV Show
Taiwan,2012,TV-14,TV Show
India,2017,TV-14,Movie
Taiwan,2012,TV-14,TV Show
China,2016,TV-14,Movie
"China, Hong Kong",2017,TV-MA,Movie
Hong Kong,1994,TV-14,Movie
Australia,2019,TV-14,TV Show
India,2018,TV-14,Movie
South Korea,2012,TV-PG,TV Show
,2016,TV-MA,TV Show
United States,2018,TV-MA,Movie
Egypt,2011,TV-14,Movie
,2016,TV-14,TV Show
"United Kingdom, Italy",2020,TV-MA,Movie
Philippines,2017,TV-14,Movie
Indonesia,2015,TV-14,Movie
United Kingdom,2013,TV-G,TV Show
Japan,2014,TV-PG,TV Show
United States,2019,TV-MA,TV Show
United States,2020,TV-PG,Movie
"Germany, United Kingdom",2014,R,Movie
Turkey,2017,TV-14,Movie
Brazil,2017,TV-MA,Movie
,2014,TV-MA,TV Show
United States,2016,TV-MA,Movie
South Korea,2020,TV-14,TV Show
United States,2016,TV-MA,Movie
"United Kingdom, United States",2016,PG-13,Movie
United States,2006,TV-MA,Movie
Colombia,2019,TV-MA,Movie
Hong Kong,1995,TV-14,Movie
India,2010,TV-MA,Movie
Japan,2017,PG,Movie
United States,2017,TV-MA,Movie
Brazil,2020,TV-G,Movie
,2019,TV-G,Movie
Brazil,2019,TV-G,Movie
Brazil,2019,TV-Y,Movie
Argentina,2016,TV-PG,Movie
Argentina,2018,TV-14,Movie
South Korea,2017,TV-MA,Movie
United States,2020,TV-14,TV Show
India,2009,TV-14,Movie
India,2019,TV-14,Movie
India,2017,TV-14,Movie
China,2010,TV-PG,TV Show
India,2005,TV-14,Movie
India,2020,TV-MA,Movie
Brazil,2019,TV-MA,TV Show
Mexico,2018,TV-MA,TV Show
India,2019,TV-PG,Movie
Italy,2020,TV-MA,TV Show
United States,2017,TV-Y,TV Show
"Canada, United States",2018,TV-Y,TV Show
Australia,2019,TV-MA,TV Show
"China, United Kingdom",2018,TV-Y,TV Show
United States,2021,TV-MA,TV Show
Japan,1979,PG-13,Movie
India,2018,TV-14,Movie
"Argentina, Chile, Peru",2015,TV-MA,Movie
India,2018,TV-MA,Movie
India,2012,TV-14,Movie
United States,2017,TV-MA,Movie
India,2017,TV-14,Movie
United States,2020,R,Movie
,2020,TV-PG,Movie
"India, France",2017,TV-PG,Movie
United States,2012,R,Movie
India,2014,TV-MA,Movie
"United States, Russia",2013,R,Movie
Mexico,2016,TV-MA,Movie
"Australia, United States",1979,R,Movie
United States,2014,TV-14,TV Show
United States,2008,PG-13,Movie
United States,1987,NR,Movie
Hong Kong,2016,TV-MA,Movie
India,2016,TV-14,Movie
United States,2008,PG,Movie
United States,2019,TV-PG,TV Show
United States,2017,TV-MA,Movie
India,2019,TV-MA,Movie
United States,2018,TV-MA,TV Show
India,2004,TV-14,Movie
India,2013,TV-14,Movie
Chile,2016,TV-MA,Movie
Italy,2017,TV-Y7,TV Show
Japan,2016,TV-14,TV Show
Japan,2013,TV-14,TV Show
United States,2020,TV-14,TV Show
South Korea,2016,TV-PG,TV Show
"France, Belgium",2013,TV-Y,Movie
"Uruguay, Germany",2019,TV-G,TV Show
France,2018,TV-14,Movie
India,2015,TV-14,Movie
United States,1999,R,Movie
Norway,2016,TV-PG,Movie
India,2013,TV-14,Movie
,2010,TV-14,Movie
India,2015,TV-14,TV Show
India,2014,TV-14,TV Show
United Kingdom,2017,TV-14,Movie
India,2010,TV-14,TV Show
Hong Kong,1981,TV-PG,Movie
"Turkey, Azerbaijan",2013,TV-14,TV Show
Japan,2010,TV-14,TV Show
India,2009,TV-14,Movie
India,2004,TV-14,Movie
India,2005,TV-PG,Movie
India,2005,TV-14,Movie
India,1989,TV-PG,Movie
,2015,TV-PG,TV Show
United States,2018,TV-14,TV Show
United States,2020,TV-MA,Movie
Germany,2020,TV-G,Movie
Australia,2016,TV-G,TV Show
Israel,2018,TV-MA,Movie
India,2017,TV-PG,Movie
India,2019,TV-14,Movie
India,2020,TV-MA,Movie
Argentina,2018,TV-MA,Movie
United Kingdom,2018,TV-MA,Movie
United States,2019,TV-G,Movie
United States,2020,TV-G,Movie
United States,2019,TV-G,TV Show
United States,2018,TV-MA,Movie
India,2019,TV-PG,Movie
Egypt,2018,TV-14,Movie
United Kingdom,2017,TV-MA,TV Show
United Kingdom,2020,TV-MA,TV Show
"United States, China, Hong Kong",2013,R,Movie
South Korea,2017,TV-14,TV Show
"United Kingdom, France",2015,R,Movie
,2018,TV-PG,TV Show
United States,2020,TV-PG,TV Show
India,1983,TV-MA,Movie
India,2017,TV-14,Movie
United States,2014,PG-13,Movie
United States,2016,TV-14,Movie
United States,2014,TV-14,Movie
"China, Hong Kong",2017,TV-MA,Movie
,2020,TV-14,TV Show
United States,2018,TV-MA,TV Show
India,2020,TV-14,Movie
India,2017,TV-14,Movie
United States,2020,R,Movie
India,2019,TV-MA,Movie
India,1999,TV-14,Movie
United Kingdom,2017,TV-MA,Movie
India,2007,TV-14,Movie
India,1974,TV-14,Movie
United Kingdom,1999,PG-13,Movie
United States,2015,TV-MA,Movie
India,2018,TV-MA,Movie
India,2017,TV-MA,Movie
India,2017,TV-14,Movie
India,2018,TV-14,Movie
India,2017,TV-14,Movie
"Canada, Germany, France, United States",2014,R,Movie
Spain,2017,TV-MA,TV Show
United Kingdom,2017,TV-MA,Movie
"Argentina, United States, Mexico",2020,TV-MA,TV Show
"Canada, United States",2016,R,Movie
United States,2020,TV-MA,Movie
United States,2013,TV-MA,Movie
United States,2017,TV-MA,Movie
United Kingdom,2019,TV-MA,TV Show
Japan,2017,TV-14,TV Show
United States,2018,TV-14,TV Show
Brazil,2017,TV-MA,Movie
United States,2016,TV-MA,TV Show
United States,2015,TV-MA,Movie
Philippines,2019,TV-MA,Movie
United States,2017,TV-MA,Movie
United States,2012,TV-MA,Movie
United States,2015,TV-G,Movie
France,2019,TV-MA,TV Show
,2016,TV-MA,Movie
,2016,TV-14,Movie
United States,2018,TV-14,TV Show
United States,2018,TV-MA,Movie
United States,2016,TV-MA,TV Show
India,2016,TV-MA,Movie
India,2018,TV-14,Movie
"United Kingdom, United States",2019,R,Movie
United States,2019,TV-14,TV Show
United States,2018,TV-PG,TV Show
France,2018,TV-MA,TV Show
"Hong Kong, China",1986,R,Movie
United States,2002,R,Movie
United States,2017,TV-PG,Movie
Canada,2019,TV-14,Movie
India,2016,TV-14,Movie
,2014,TV-PG,Movie
"United States, Japan",2011,TV-14,TV Show
Japan,2011,TV-14,TV Show
United States,2015,PG,Movie
United States,2020,TV-14,TV Show
United States,2018,TV-MA,TV Show
United States,2016,PG,Movie
United States,2018,TV-MA,TV Show
United States,2013,PG,Movie
United States,2019,TV-MA,TV Show
United States,2018,TV-MA,TV Show
United States,2017,TV-MA,TV Show
United States,2019,TV-MA,TV Show
Japan,2017,PG,Movie
India,2014,TV-PG,Movie
"United States, United Kingdom",2018,PG,Movie
United Kingdom,2016,TV-14,TV Show
India,2020,TV-MA,TV Show
Saudi Arabia,2020,TV-14,Movie
Saudi Arabia,2013,TV-14,TV Show
United States,2016,TV-MA,Movie
Russia,2019,TV-Y,TV Show
"United States, Russia",2012,TV-Y,TV Show
,2012,TV-Y,TV Show
India,2020,TV-MA,Movie
India,1983,TV-14,Movie
South Korea,2016,NR,Movie
United States,2017,TV-MA,TV Show
"Hong Kong, China",2018,TV-14,Movie
,2017,TV-14,Movie
Argentina,2017,TV-MA,Movie
South Africa,2012,TV-14,Movie
India,2006,TV-14,Movie
Mexico,2018,TV-MA,Movie
India,2018,TV-14,Movie
Brazil,2020,TV-MA,Movie
United States,2013,TV-14,Movie
Indonesia,2018,TV-MA,Movie
Hong Kong,2014,TV-MA,Movie
Egypt,2017,TV-14,Movie
United States,2016,TV-PG,Movie
"France, United Kingdom, India",1993,TV-14,Movie
"China, Taiwan",2019,TV-PG,Movie
United States,2017,TV-PG,Movie
,2017,TV-14,Movie
India,1988,TV-PG,Movie
Mexico,2016,TV-MA,Movie
Mexico,2017,TV-MA,Movie
Canada,2016,R,Movie
United States,2011,PG-13,Movie
United States,1973,R,Movie
United States,2020,TV-14,TV Show
United States,2018,TV-MA,TV Show
United States,2020,TV-MA,TV Show
"Italy, United Kingdom, France",2019,TV-MA,TV Show
Canada,2017,TV-PG,Movie
"Poland, West Germany",1985,TV-MA,Movie
United Kingdom,2016,TV-PG,TV Show
Nigeria,2017,TV-PG,Movie
United Kingdom,2017,TV-14,Movie
United Kingdom,2013,TV-G,TV Show
Japan,2018,TV-MA,TV Show
Australia,2012,TV-PG,TV Show
India,2017,TV-MA,Movie
India,2019,TV-MA,Movie
India,2017,TV-PG,Movie
,2016,TV-14,TV Show
United States,2003,R,Movie
South Korea,2017,TV-MA,Movie
Argentina,2019,TV-MA,Movie
South Korea,2018,TV-MA,TV Show
"Germany, United States, Sweden",2018,TV-14,Movie
,2017,TV-14,TV Show
United States,1997,PG-13,Movie
United States,2002,PG-13,Movie
South Korea,2020,TV-14,TV Show
Saudi Arabia,2008,TV-14,Movie
United States,2017,PG,Movie
"Canada, Spain",2016,TV-MA,Movie
Indonesia,2009,R,Movie
New Zealand,2018,TV-14,Movie
France,2016,TV-MA,Movie
United States,2018,TV-PG,Movie
United States,2016,TV-MA,Movie
United States,2019,TV-14,Movie
,2018,TV-14,TV Show
India,2019,TV-MA,Movie
India,2018,TV-MA,Movie
Spain,2015,TV-MA,TV Show
United Kingdom,2012,TV-PG,TV Show
United States,2019,TV-PG,TV Show
Nigeria,2019,TV-MA,Movie
Nigeria,2018,TV-MA,Movie
India,2017,TV-14,Movie
"United Kingdom, France, Belgium, United States",2017,TV-MA,Movie
United States,2020,TV-MA,TV Show
United States,2013,R,Movie
United States,2014,TV-MA,TV Show
China,2018,TV-14,TV Show
India,2016,TV-14,Movie
Mexico,2016,TV-MA,Movie
United States,2016,TV-PG,TV Show
"France, Japan",2017,R,Movie
Chile,2019,TV-PG,Movie
"Argentina, Spain",2018,TV-MA,Movie
India,2009,TV-14,Movie
United Kingdom,2015,R,Movie
"Netherlands, Germany, Italy, Canada",2017,TV-Y7,TV Show
India,2011,TV-MA,Movie
United States,2017,TV-MA,Movie
United States,2016,TV-MA,Movie
"Canada, United States",2017,TV-PG,Movie
United Kingdom,2020,TV-MA,Movie
United States,2020,TV-MA,Movie
United States,2019,TV-MA,Movie
United States,2009,R,Movie
"United States, Cambodia",2016,PG,Movie
United States,2020,TV-MA,TV Show
Canada,2020,TV-G,Movie
Japan,2014,TV-MA,TV Show
Japan,2019,TV-MA,TV Show
India,2018,TV-14,TV Show
"United States, Greece",2016,PG-13,Movie
"United States, Canada",2020,TV-Y,TV Show
Canada,2020,TV-Y,Movie
,2020,TV-Y,TV Show
India,2019,TV-Y,TV Show
India,2020,TV-Y,TV Show
India,2021,TV-Y,TV Show
,1996,TV-Y7,TV Show
"United States, Japan",2010,TV-Y7,TV Show
India,2014,TV-Y7,Movie
United States,2013,TV-14,Movie
United States,2017,TV-MA,Movie
United States,2019,TV-MA,Movie
United States,2008,TV-MA,Movie
United States,2015,TV-MA,Movie
United States,2019,TV-MA,Movie
"Czech Republic, United States",2017,TV-14,Movie
"United States, China, Colombia",2018,R,Movie
Indonesia,2020,TV-14,Movie
United States,2019,TV-MA,Movie
"France, Belgium",2018,TV-MA,Movie
United States,2008,R,Movie
Argentina,2019,TV-MA,TV Show
United States,2020,TV-MA,TV Show
United Kingdom,2019,TV-MA,TV Show
Japan,2017,TV-MA,TV Show
Singapore,2015,TV-14,TV Show
Austria,2017,R,Movie
United Kingdom,2017,TV-MA,Movie
United States,2019,TV-MA,TV Show
"United States, Spain, Italy",2016,TV-14,Movie
United States,2019,TV-MA,Movie
"United States, Sweden",2015,TV-PG,TV Show
France,2014,TV-G,TV Show
,2016,TV-Y7,TV Show
South Korea,2018,TV-Y7,TV Show
United States,2016,TV-14,Movie
India,2017,TV-14,Movie
United States,2013,TV-PG,TV Show
"Canada, United States",2004,PG,Movie
Turkey,2019,TV-14,Movie
"France, South Korea, Japan",2019,TV-Y7,TV Show
Spain,2018,TV-MA,Movie
Japan,2018,PG,Movie
United States,2019,TV-14,Movie
"United States, Canada",2012,PG,Movie
India,2016,TV-MA,Movie
South Korea,2014,TV-MA,TV Show
India,2019,TV-PG,Movie
Netherlands,2017,TV-14,Movie
Netherlands,2019,TV-G,Movie
India,2020,TV-MA,TV Show
United States,2020,TV-MA,Movie
,2019,TV-14,TV Show
Mexico,2015,TV-14,TV Show
Japan,2015,PG-13,Movie
Taiwan,2016,TV-14,TV Show
India,2020,TV-PG,Movie
Singapore,2014,TV-MA,Movie
"Norway, United Kingdom, France, Ireland",2014,PG-13,Movie
United States,2017,TV-14,Movie
South Korea,2012,TV-PG,TV Show
United States,2011,NR,Movie
Taiwan,2015,TV-MA,TV Show
United States,2015,TV-MA,Movie
United States,2016,NR,Movie
United States,2019,TV-MA,Movie
"United States, Bermuda, Ecuador",2014,TV-PG,Movie
"United States, United Kingdom",2017,TV-14,Movie
India,2008,TV-MA,Movie
"United Kingdom, Poland",2018,TV-MA,Movie
Malaysia,2014,TV-PG,Movie
United States,2015,R,Movie
United States,2014,TV-PG,Movie
United States,2018,TV-MA,Movie
United Kingdom,2019,TV-MA,Movie
Japan,2018,TV-MA,TV Show
Japan,2014,TV-PG,TV Show
Japan,2016,TV-14,TV Show
Japan,2018,PG,Movie
United States,2000,TV-PG,TV Show
India,2016,TV-MA,Movie
Egypt,2019,TV-14,Movie
United States,2017,TV-MA,Movie
India,2016,TV-14,Movie
United States,2015,R,Movie
Nigeria,2019,TV-14,Movie
France,2015,TV-Y,TV Show
"China, Canada, United States",2017,R,Movie
India,2017,TV-14,Movie
South Korea,2014,TV-14,TV Show
Nigeria,2018,TV-14,Movie
United States,2003,PG-13,Movie
Mexico,2021,TV-MA,TV Show
"United States, Spain",2016,R,Movie
,2015,TV-PG,TV Show
Spain,2020,TV-MA,Movie
United States,1997,R,Movie
Turkey,2019,TV-MA,Movie
,2017,TV-Y7,TV Show
United Kingdom,2014,TV-PG,TV Show
Thailand,2018,TV-MA,TV Show
Canada,2016,PG,Movie
Egypt,2017,TV-MA,Movie
"Germany, United Kingdom",2017,PG,Movie
United States,2013,TV-Y7,Movie
United States,2015,TV-Y7,Movie
,2017,TV-Y,Movie
United States,2012,TV-Y7,Movie
United States,2014,TV-Y7,Movie
United States,2013,TV-Y7,Movie
United States,2011,TV-Y7,Movie
United States,2014,TV-Y7,Movie
United States,2012,TV-Y7,Movie
United States,2016,TV-Y7,Movie
United States,2015,TV-Y7,Movie
United States,2010,TV-Y7,Movie
United States,2013,TV-G,Movie
United States,2013,TV-Y7,Movie
United States,2006,PG,Movie
"India, Mexico",2017,TV-Y7,Movie
Canada,2012,TV-Y,TV Show
"United States, Germany",2005,PG-13,Movie
United Kingdom,2014,R,Movie
Japan,2014,TV-PG,TV Show
United Kingdom,2013,TV-G,TV Show
United Kingdom,2011,TV-G,TV Show
United Kingdom,1975,PG,Movie
United Kingdom,2014,TV-MA,TV Show
,2008,TV-MA,Movie
United Kingdom,2014,TV-MA,Movie
United Kingdom,2000,TV-MA,Movie
United States,1998,TV-MA,Movie
United Kingdom,1982,R,Movie
United Kingdom,2014,TV-MA,Movie
United Kingdom,2009,TV-MA,TV Show
"United Kingdom, West Germany",1972,TV-MA,TV Show
United Kingdom,1974,TV-14,TV Show
United Kingdom,1979,R,Movie
"United States, United Kingdom",2005,TV-MA,TV Show
Argentina,2018,TV-MA,TV Show
"United Kingdom, United States",2009,R,Movie
United States,2016,R,Movie
"France, Belgium",2015,R,Movie
"Pakistan, United States",2015,TV-14,Movie
Egypt,2018,TV-14,TV Show
Netherlands,2020,TV-Y,TV Show
"Germany, United States",2016,R,Movie
France,2019,TV-MA,TV Show
United States,2013,TV-MA,Movie
India,2011,TV-14,Movie
United States,2012,TV-MA,Movie
Israel,2017,TV-MA,TV Show
Brazil,2020,TV-MA,TV Show
Canada,2016,TV-MA,Movie
United States,2020,TV-MA,Movie
Japan,2020,TV-14,Movie
United States,2016,TV-Y,TV Show
India,2019,TV-14,Movie
India,2016,TV-PG,Movie
"Australia, United States",2019,TV-Y,TV Show
India,2016,TV-Y7-FV,Movie
Australia,2017,PG,Movie
United States,2020,TV-MA,TV Show
United States,2013,R,Movie
United States,2018,TV-G,TV Show
,2016,TV-PG,TV Show
"United Kingdom, United States",2018,PG-13,Movie
India,2018,TV-MA,Movie
United States,2016,PG-13,Movie
United States,2002,PG-13,Movie
"Israel, Sweden, Germany, Netherlands",2015,TV-14,Movie
United States,2020,TV-14,TV Show
United States,2014,PG,Movie
Mexico,2016,TV-MA,Movie
United States,2015,R,Movie
,2009,TV-14,Movie
United States,2017,TV-MA,Movie
South Korea,2018,TV-MA,TV Show
Hong Kong,1984,TV-14,Movie
United States,2007,PG-13,Movie
Canada,2013,TV-G,TV Show
India,2020,TV-MA,Movie
Egypt,2012,TV-14,Movie
India,2017,PG-13,Movie
"Chile, United States, France",2016,TV-MA,Movie
"France, Morocco",2015,TV-MA,Movie
United States,2020,TV-14,Movie
Turkey,2015,TV-14,Movie
United States,2012,PG-13,Movie
United States,2017,R,Movie
India,2012,TV-14,Movie
Chile,2019,TV-14,Movie
India,2004,TV-PG,Movie
India,1989,TV-14,Movie
Malaysia,2006,TV-PG,Movie
India,2012,TV-MA,Movie
India,2014,TV-MA,Movie
India,2003,TV-14,Movie
India,2008,TV-MA,Movie
Malaysia,2018,TV-MA,Movie
India,2014,TV-14,Movie
France,2014,PG,Movie
United States,2014,PG,Movie
India,1987,TV-14,Movie
India,2017,TV-MA,Movie
India,2011,TV-14,Movie
United Kingdom,2017,TV-MA,TV Show
United States,2018,TV-MA,TV Show
United States,2019,PG-13,Movie
United States,2007,NR,Movie
United States,2020,TV-MA,Movie
United States,2017,TV-MA,TV Show
Taiwan,2015,TV-PG,TV Show
India,2019,TV-14,Movie
Philippines,2013,TV-14,Movie
United States,2017,TV-14,Movie
Spain,2017,TV-PG,TV Show
"United Kingdom, Germany",2018,TV-MA,Movie
Mexico,2020,TV-MA,Movie
United States,1962,TV-PG,Movie
India,2015,TV-MA,Movie
Philippines,2010,TV-14,Movie
Canada,2012,TV-PG,TV Show
Canada,2010,TV-PG,Movie
United Kingdom,2016,TV-14,Movie
Spain,2015,TV-MA,Movie
India,2018,TV-14,Movie
India,2005,TV-PG,Movie
South Korea,2019,TV-14,TV Show
United States,2017,TV-14,Movie
Taiwan,2017,TV-MA,TV Show
Thailand,2019,TV-14,TV Show
Egypt,2013,TV-14,Movie
United States,2016,PG-13,Movie
Philippines,2017,TV-14,Movie
Canada,2015,TV-MA,Movie
South Korea,2019,TV-14,TV Show
India,2011,TV-14,Movie
Germany,2007,TV-14,Movie
United States,1991,PG-13,Movie
"Georgia, Germany, France",2017,TV-14,Movie
,2020,TV-14,TV Show
Italy,2015,,Movie
Egypt,2012,TV-MA,Movie
United Kingdom,2017,TV-PG,TV Show
Japan,2019,TV-MA,TV Show
"Switzerland, France",2016,PG-13,Movie
,2017,TV-14,TV Show
South Korea,2016,TV-PG,TV Show
"United States, Canada",2018,TV-Y,Movie
"United States, Canada",2015,TV-Y,Movie
"United States, Canada",2016,TV-Y7,Movie
"United States, Canada",2014,TV-Y,Movie
"United States, Canada",2018,TV-Y,Movie
United States,2018,TV-Y,Movie
"United States, Canada",2018,TV-Y,TV Show
South Korea,2018,TV-MA,TV Show
,2016,TV-MA,Movie
Taiwan,2002,TV-PG,TV Show
United States,2020,TV-MA,TV Show
,2019,TV-PG,Movie
South Africa,2020,TV-G,Movie
South Korea,2017,TV-MA,TV Show
,2013,TV-14,Movie
United States,2015,TV-MA,Movie
Canada,2020,TV-G,TV Show
Canada,2018,PG,Movie
,2018,TV-14,TV Show
South Korea,2016,TV-14,TV Show
South Korea,2017,TV-14,TV Show
Hong Kong,2001,TV-14,Movie
United Kingdom,2015,TV-MA,Movie
South Korea,2017,TV-14,TV Show
South Korea,2017,TV-MA,TV Show
United States,2009,PG-13,Movie
Egypt,2008,TV-PG,Movie
"Turkey, South Korea",2018,TV-MA,Movie
Indonesia,2016,TV-G,Movie
Indonesia,2019,TV-14,Movie
United States,2009,TV-MA,Movie
United Kingdom,2013,TV-MA,TV Show
United States,2018,TV-14,Movie
Turkey,2017,TV-MA,Movie
Thailand,2012,TV-MA,Movie
Italy,2016,TV-14,Movie
"United Kingdom, United States",2011,R,Movie
South Africa,2017,TV-MA,Movie
,2014,TV-14,Movie
Brazil,2020,TV-PG,TV Show
United States,1999,TV-14,TV Show
United States,2018,TV-14,TV Show
United States,1988,R,Movie
South Korea,2020,TV-MA,TV Show
"United States, Australia",2003,R,Movie
Singapore,2014,TV-14,TV Show
India,2017,TV-PG,Movie
France,2019,TV-MA,TV Show
United Kingdom,2017,TV-PG,TV Show
India,2013,TV-14,Movie
India,2017,TV-14,Movie
India,2014,TV-14,Movie
"United States, Mexico",2006,PG,Movie
United Kingdom,2020,TV-G,TV Show
"Italy, India",2016,TV-PG,Movie
Japan,2014,TV-14,TV Show
United States,2020,TV-PG,TV Show
France,2019,TV-14,TV Show
Germany,2020,TV-14,TV Show
United States,2019,TV-PG,TV Show
"Mexico, United States",2021,TV-PG,TV Show
Spain,2019,TV-PG,TV Show
Ireland,2017,TV-MA,Movie
United States,2017,TV-14,Movie
"United States, Botswana",2016,TV-PG,Movie
India,1982,TV-14,Movie
India,2007,TV-14,Movie
United States,2016,NR,Movie
Thailand,1999,TV-MA,Movie
United States,2015,TV-MA,Movie
United States,2018,TV-MA,Movie
"United States, Colombia, Mexico",2017,TV-MA,TV Show
"Mexico, United States",2020,TV-MA,TV Show
United States,2019,TV-MA,TV Show
Japan,2006,TV-14,TV Show
Japan,2008,TV-PG,Movie
Japan,2009,TV-PG,Movie
Japan,2011,TV-14,Movie
Japan,2007,TV-PG,Movie
Japan,2010,TV-14,Movie
Japan,2005,TV-PG,Movie
Japan,2006,TV-PG,Movie
Japan,2004,TV-PG,Movie
India,2013,TV-14,Movie
Uruguay,2020,TV-PG,Movie
Chile,2018,TV-MA,Movie
United States,2017,TV-MA,Movie
United States,2020,TV-MA,Movie
United States,2010,TV-14,Movie
United States,2019,TV-PG,Movie
India,2018,TV-MA,Movie
United States,2016,TV-MA,Movie
,1993,PG-13,Movie
United States,2016,TV-G,Movie
United States,2004,PG,Movie
India,2016,TV-14,Movie
United States,2016,R,Movie
United States,2015,R,Movie
"United Kingdom, United States",2018,TV-PG,TV Show
United States,2016,TV-G,TV Show
United States,2016,TV-G,Movie
"United States, United Kingdom",2009,TV-PG,TV Show
"United States, United Kingdom",2009,TV-PG,TV Show
United Kingdom,2016,TV-PG,TV Show
United Kingdom,2015,TV-PG,TV Show
India,2013,TV-PG,Movie
United States,1945,TV-MA,Movie
United States,2016,TV-PG,TV Show
United States,2017,TV-14,TV Show
China,2019,TV-14,Movie
United States,2017,TV-MA,Movie
,2014,TV-14,Movie
India,2016,TV-14,Movie
India,2018,TV-14,Movie
United States,2018,TV-MA,TV Show
Japan,1995,TV-MA,TV Show
"Chile, Argentina, France, Spain, United States",2016,R,Movie
Turkey,2009,TV-14,Movie
United States,2016,TV-MA,TV Show
United States,2020,TV-14,TV Show
United States,2018,TV-PG,Movie
United States,2018,TV-14,TV Show
Nigeria,2018,TV-14,Movie
United States,2004,PG,Movie
United States,2017,TV-MA,Movie
United States,2016,NR,Movie
United States,2007,PG-13,Movie
India,2018,TV-14,Movie
"China, Canada, United States",2018,TV-PG,Movie
United States,2020,TV-14,TV Show
India,2017,TV-14,Movie
"Puerto Rico, United States, Colombia",2018,TV-MA,TV Show
"United States, Nigeria",2018,TV-MA,Movie
United States,2018,TV-MA,Movie
United States,2013,R,Movie
Turkey,2018,TV-MA,Movie
United Kingdom,2020,TV-PG,TV Show
United Kingdom,2020,TV-PG,Movie
,2021,TV-MA,TV Show
United States,2014,R,Movie
United States,2018,TV-MA,TV Show
South Korea,2016,TV-14,TV Show
,2016,TV-MA,TV Show
"United States, Australia",2008,PG-13,Movie
United States,2019,TV-MA,Movie
India,2016,TV-MA,Movie
Nigeria,2019,TV-MA,Movie
"Germany, United States, France",2009,R,Movie
Japan,1981,TV-Y7,TV Show
"Canada, United States",1997,TV-G,TV Show
Japan,2019,TV-14,Movie
"Spain, Germany, Denmark, United States",2020,TV-MA,TV Show
Turkey,2015,TV-14,Movie
India,2018,TV-PG,Movie
"United Kingdom, United States, Japan",2005,TV-MA,Movie
India,2005,TV-PG,Movie
Chile,2018,TV-MA,Movie
Japan,2014,TV-MA,TV Show
Japan,2017,TV-MA,Movie
United States,2019,TV-PG,TV Show
Egypt,1979,TV-14,Movie
India,2011,TV-MA,Movie
Mexico,2017,TV-MA,Movie
Philippines,2011,TV-MA,Movie
United States,2007,PG,Movie
Argentina,2019,TV-MA,TV Show
United States,2016,TV-PG,TV Show
Norway,2016,R,TV Show
India,2019,TV-MA,Movie
Chile,2020,TV-MA,Movie
Poland,2020,TV-MA,Movie
"Netherlands, United States",2017,TV-14,Movie
Brazil,2019,TV-MA,TV Show
United States,2016,R,Movie
"France, United Kingdom, United States",2016,TV-Y,TV Show
United States,2018,TV-MA,TV Show
United States,2017,TV-MA,Movie
United States,2020,TV-Y7,Movie
"India, United States",2019,TV-PG,Movie
"United States, India, South Korea, China",2019,TV-PG,Movie
United States,2016,TV-MA,Movie
Norway,2020,TV-MA,TV Show
United Kingdom,2004,NR,TV Show
Canada,2019,TV-14,TV Show
United States,2017,TV-14,Movie
Argentina,2020,TV-MA,Movie
United Kingdom,2016,TV-PG,Movie
"France, Belgium",2018,TV-MA,Movie
Brazil,2018,PG,Movie
Brazil,2019,PG-13,Movie
United States,2017,TV-G,Movie
United States,2018,TV-G,Movie
United States,2017,TV-PG,Movie
United States,2017,TV-PG,Movie
United States,2017,TV-PG,Movie
United States,2017,TV-G,Movie
United States,2018,TV-14,Movie
